receipt_id,order_id,customer_id,customer_name,customer_email,order_date,total_order_amount,product_id,product_name,product_category,item_quantity,item_price,item_total
2128,1053,1,Customer 1,customer1@example.com,2026-03-07 09:15:42,638,8607,Product 8607,Electronics,6,1.21,7.26
2129,1054,1,Customer 1,customer1@example.com,2026-03-07 09:24:26,1029,9174,Product 9174,Electronics,10,88.14,881.4
2130,1054,1,Customer 1,customer1@example.com,2026-03-07 09:24:26,1029,8373,Product 8373,Electronics,10,26.06,260.59999999999997
2131,1055,1,Customer 1,customer1@example.com,2026-03-07 09:33:11,318,9898,Product 9898,Books,5,37.11,185.55
2132,1055,1,Customer 1,customer1@example.com,2026-03-07 09:33:11,318,1851,Product 1851,Electronics,2,31.75,63.5
2133,1055,1,Customer 1,customer1@example.com,2026-03-07 09:33:11,318,7049,Product 7049,Home Goods,6,67.3,403.79999999999995
2134,1056,1,Customer 1,customer1@example.com,2026-03-07 09:41:55,848,2391,Product 2391,Electronics,2,74.49,148.98
2135,1056,1,Customer 1,customer1@example.com,2026-03-07 09:41:55,848,2062,Product 2062,Books,3,10.92,32.76
2136,1057,1,Customer 1,customer1@example.com,2026-03-07 09:50:40,835,7893,Product 7893,Electronics,9,33.02,297.18
2137,1058,1,Customer 1,customer1@example.com,2026-03-07 09:59:24,726,1067,Product 1067,Home Goods,6,1.84,11.040000000000001
2138,1058,1,Customer 1,customer1@example.com,2026-03-07 09:59:24,726,1786,Product 1786,Books,8,2.58,20.64
2139,1058,1,Customer 1,customer1@example.com,2026-03-07 09:59:24,726,4070,Product 4070,Home Goods,7,75.22,526.54
2140,1059,1,Customer 1,customer1@example.com,2026-03-07 10:08:09,1071,1341,Product 1341,Electronics,2,95.3,190.6
2141,1059,1,Customer 1,customer1@example.com,2026-03-07 10:08:09,1071,8018,Product 8018,Home Goods,2,97.34,194.68
2142,1059,1,Customer 1,customer1@example.com,2026-03-07 10:08:09,1071,6536,Product 6536,Home Goods,2,31.73,63.46
2143,1060,1,Customer 1,customer1@example.com,2026-03-07 10:16:53,730,5680,Product 5680,Books,4,16.86,67.44
2144,1061,1,Customer 1,customer1@example.com,2026-03-07 10:25:38,435,467,Product 467,Home Goods,7,88.31,618.1700000000001
2145,1061,1,Customer 1,customer1@example.com,2026-03-07 10:25:38,435,5847,Product 5847,Electronics,3,100.32,300.96
2146,1062,1,Customer 1,customer1@example.com,2026-03-07 10:34:22,602,3968,Product 3968,Home Goods,4,4.88,19.52
2147,1063,1,Customer 1,customer1@example.com,2026-03-07 10:43:07,267,5405,Product 5405,Home Goods,10,17.41,174.1
2148,1063,1,Customer 1,customer1@example.com,2026-03-07 10:43:07,267,818,Product 818,Home Goods,10,38.44,384.4
2149,1064,1,Customer 1,customer1@example.com,2026-03-07 10:51:51,1039,8232,Product 8232,Electronics,6,85.33,511.98
2150,1064,1,Customer 1,customer1@example.com,2026-03-07 10:51:51,1039,6428,Product 6428,Home Goods,8,79.67,637.36
2151,1065,1,Customer 1,customer1@example.com,2026-03-07 11:00:36,801,2431,Product 2431,Books,9,68.11,612.99
2152,1065,1,Customer 1,customer1@example.com,2026-03-07 11:00:36,801,9552,Product 9552,Electronics,5,96.6,483.0
2153,1066,1,Customer 1,customer1@example.com,2026-03-07 11:09:20,246,1959,Product 1959,Electronics,3,57.66,172.98
2154,1066,1,Customer 1,customer1@example.com,2026-03-07 11:09:20,246,9307,Product 9307,Books,10,4.38,43.8
2155,1067,1,Customer 1,customer1@example.com,2026-03-07 11:18:05,268,10,Product 10,Books,5,97.56,487.8
2156,1067,1,Customer 1,customer1@example.com,2026-03-07 11:18:05,268,6299,Product 6299,Home Goods,3,40.83,122.49
2157,1067,1,Customer 1,customer1@example.com,2026-03-07 11:18:05,268,7576,Product 7576,Books,4,88.68,354.72
2158,1068,1,Customer 1,customer1@example.com,2026-03-07 11:26:49,840,5273,Product 5273,Home Goods,6,24.11,144.66
2159,1068,1,Customer 1,customer1@example.com,2026-03-07 11:26:49,840,3133,Product 3133,Books,4,17.46,69.84
2160,1068,1,Customer 1,customer1@example.com,2026-03-07 11:26:49,840,6199,Product 6199,Books,9,34.15,307.34999999999997
2161,1069,1,Customer 1,customer1@example.com,2026-03-07 11:35:33,949,333,Product 333,Electronics,5,54.13,270.65000000000003
2162,1069,1,Customer 1,customer1@example.com,2026-03-07 11:35:33,949,911,Product 911,Home Goods,5,13.15,65.75
2163,1069,1,Customer 1,customer1@example.com,2026-03-07 11:35:33,949,3884,Product 3884,Home Goods,4,8.72,34.88
2164,1070,1,Customer 1,customer1@example.com,2026-03-07 11:44:18,596,6349,Product 6349,Books,6,64.92,389.52
2165,1071,1,Customer 1,customer1@example.com,2026-03-07 11:53:02,680,8451,Product 8451,Electronics,2,7.54,15.08
2166,1071,1,Customer 1,customer1@example.com,2026-03-07 11:53:02,680,7287,Product 7287,Electronics,1,73.95,73.95
2167,1071,1,Customer 1,customer1@example.com,2026-03-07 11:53:02,680,3203,Product 3203,Home Goods,3,88.23,264.69
2168,1072,1,Customer 1,customer1@example.com,2026-03-07 12:01:47,190,4354,Product 4354,Books,8,12.86,102.88
2169,1072,1,Customer 1,customer1@example.com,2026-03-07 12:01:47,190,3103,Product 3103,Books,8,77.82,622.56
2170,1073,1,Customer 1,customer1@example.com,2026-03-07 12:10:31,409,2332,Product 2332,Books,1,100.75,100.75
2171,1073,1,Customer 1,customer1@example.com,2026-03-07 12:10:31,409,573,Product 573,Electronics,10,23.09,230.9
2172,1074,1,Customer 1,customer1@example.com,2026-03-07 12:19:16,459,3271,Product 3271,Books,1,97.48,97.48
2173,1074,1,Customer 1,customer1@example.com,2026-03-07 12:19:16,459,2532,Product 2532,Electronics,3,67.97,203.91
2174,1074,1,Customer 1,customer1@example.com,2026-03-07 12:19:16,459,8488,Product 8488,Books,5,18.11,90.55
2175,1075,1,Customer 1,customer1@example.com,2026-03-07 12:28:00,223,4915,Product 4915,Books,4,43.46,173.84
2176,1076,1,Customer 1,customer1@example.com,2026-03-07 12:36:45,555,4231,Product 4231,Books,2,5.2,10.4
2177,1076,1,Customer 1,customer1@example.com,2026-03-07 12:36:45,555,9778,Product 9778,Books,4,97.3,389.2
2178,1077,1,Customer 1,customer1@example.com,2026-03-07 12:45:29,315,9853,Product 9853,Books,5,72.57,362.84999999999997
2179,1077,1,Customer 1,customer1@example.com,2026-03-07 12:45:29,315,3998,Product 3998,Home Goods,4,9.18,36.72
2180,1078,1,Customer 1,customer1@example.com,2026-03-07 12:54:14,1088,6952,Product 6952,Books,4,71.0,284.0
2181,1078,1,Customer 1,customer1@example.com,2026-03-07 12:54:14,1088,593,Product 593,Home Goods,9,20.55,184.95000000000002
2182,1078,1,Customer 1,customer1@example.com,2026-03-07 12:54:14,1088,1041,Product 1041,Electronics,3,17.66,52.980000000000004
2183,1079,1,Customer 1,customer1@example.com,2026-03-07 13:02:58,429,7133,Product 7133,Home Goods,5,3.26,16.299999999999997
2184,1079,1,Customer 1,customer1@example.com,2026-03-07 13:02:58,429,6304,Product 6304,Books,2,69.18,138.36
2185,1080,1,Customer 1,customer1@example.com,2026-03-07 13:11:43,930,635,Product 635,Home Goods,8,20.39,163.12
2186,1080,1,Customer 1,customer1@example.com,2026-03-07 13:11:43,930,8430,Product 8430,Electronics,9,18.28,164.52
2187,1080,1,Customer 1,customer1@example.com,2026-03-07 13:11:43,930,102,Product 102,Electronics,3,79.8,239.39999999999998
2188,1081,1,Customer 1,customer1@example.com,2026-03-07 13:20:27,352,7494,Product 7494,Electronics,8,59.31,474.48
2189,1081,1,Customer 1,customer1@example.com,2026-03-07 13:20:27,352,6272,Product 6272,Home Goods,1,78.55,78.55
2190,1081,1,Customer 1,customer1@example.com,2026-03-07 13:20:27,352,7886,Product 7886,Home Goods,6,56.01,336.06
2191,1082,1,Customer 1,customer1@example.com,2026-03-07 13:29:12,999,1586,Product 1586,Home Goods,2,96.76,193.52
2192,1082,1,Customer 1,customer1@example.com,2026-03-07 13:29:12,999,4853,Product 4853,Home Goods,2,83.71,167.42
2193,1083,1,Customer 1,customer1@example.com,2026-03-07 13:37:56,1031,7467,Product 7467,Electronics,1,35.9,35.9
2194,1083,1,Customer 1,customer1@example.com,2026-03-07 13:37:56,1031,9520,Product 9520,Books,3,98.95,296.85
2195,1083,1,Customer 1,customer1@example.com,2026-03-07 13:37:56,1031,9899,Product 9899,Home Goods,2,16.02,32.04
2196,1084,1,Customer 1,customer1@example.com,2026-03-07 13:46:41,402,7476,Product 7476,Electronics,2,5.86,11.72
2197,1084,1,Customer 1,customer1@example.com,2026-03-07 13:46:41,402,4911,Product 4911,Electronics,7,100.75,705.25
2198,1085,1,Customer 1,customer1@example.com,2026-03-07 13:55:25,739,1740,Product 1740,Electronics,9,28.76,258.84000000000003
2199,1085,1,Customer 1,customer1@example.com,2026-03-07 13:55:25,739,8351,Product 8351,Home Goods,2,70.94,141.88
2200,1086,1,Customer 1,customer1@example.com,2026-03-07 14:04:09,699,3521,Product 3521,Home Goods,2,54.46,108.92
2201,1087,1,Customer 1,customer1@example.com,2026-03-07 14:12:54,981,6068,Product 6068,Home Goods,2,84.9,169.8
2202,1088,1,Customer 1,customer1@example.com,2026-03-07 14:21:38,437,3936,Product 3936,Electronics,5,3.43,17.150000000000002
2203,1088,1,Customer 1,customer1@example.com,2026-03-07 14:21:38,437,7766,Product 7766,Home Goods,6,3.78,22.68
2204,1089,1,Customer 1,customer1@example.com,2026-03-07 14:30:23,211,352,Product 352,Books,8,59.55,476.4
2205,1089,1,Customer 1,customer1@example.com,2026-03-07 14:30:23,211,248,Product 248,Home Goods,7,93.89,657.23
2206,1090,1,Customer 1,customer1@example.com,2026-03-07 14:39:07,194,8319,Product 8319,Electronics,10,81.04,810.4000000000001
2207,1090,1,Customer 1,customer1@example.com,2026-03-07 14:39:07,194,5273,Product 5273,Home Goods,3,24.11,72.33
2208,1090,1,Customer 1,customer1@example.com,2026-03-07 14:39:07,194,1822,Product 1822,Books,10,15.03,150.29999999999998
2209,1091,1,Customer 1,customer1@example.com,2026-03-07 14:47:52,932,8482,Product 8482,Books,4,49.72,198.88
2210,1091,1,Customer 1,customer1@example.com,2026-03-07 14:47:52,932,6708,Product 6708,Electronics,8,22.12,176.96
2211,1091,1,Customer 1,customer1@example.com,2026-03-07 14:47:52,932,5510,Product 5510,Home Goods,10,78.59,785.9000000000001
2212,1092,1,Customer 1,customer1@example.com,2026-03-07 14:56:36,191,7398,Product 7398,Electronics,5,7.72,38.6
2213,1092,1,Customer 1,customer1@example.com,2026-03-07 14:56:36,191,5958,Product 5958,Electronics,7,57.05,399.34999999999997
2214,1092,1,Customer 1,customer1@example.com,2026-03-07 14:56:36,191,2227,Product 2227,Books,7,41.49,290.43
2215,1093,1,Customer 1,customer1@example.com,2026-03-07 15:05:21,668,2077,Product 2077,Books,6,50.81,304.86
2216,1093,1,Customer 1,customer1@example.com,2026-03-07 15:05:21,668,9927,Product 9927,Electronics,6,42.12,252.71999999999997
2217,1094,1,Customer 1,customer1@example.com,2026-03-07 15:14:05,293,5667,Product 5667,Electronics,5,57.21,286.05
2218,1094,1,Customer 1,customer1@example.com,2026-03-07 15:14:05,293,3286,Product 3286,Books,2,5.32,10.64
2219,1095,1,Customer 1,customer1@example.com,2026-03-07 15:22:50,460,4297,Product 4297,Books,1,84.61,84.61
2220,1095,1,Customer 1,customer1@example.com,2026-03-07 15:22:50,460,9857,Product 9857,Home Goods,5,70.77,353.84999999999997
2221,1095,1,Customer 1,customer1@example.com,2026-03-07 15:22:50,460,9563,Product 9563,Home Goods,10,8.59,85.9
2222,1096,1,Customer 1,customer1@example.com,2026-03-07 15:31:34,533,9457,Product 9457,Books,9,71.76,645.84
2223,1096,1,Customer 1,customer1@example.com,2026-03-07 15:31:34,533,5364,Product 5364,Electronics,3,89.35,268.04999999999995
2224,1097,1,Customer 1,customer1@example.com,2026-03-07 15:40:19,241,6760,Product 6760,Books,4,69.76,279.04
2225,1098,1,Customer 1,customer1@example.com,2026-03-07 15:49:03,1009,8563,Product 8563,Books,3,23.66,70.98
2226,1099,1,Customer 1,customer1@example.com,2026-03-07 15:57:48,507,5205,Product 5205,Electronics,3,85.51,256.53000000000003
2227,1100,1,Customer 1,customer1@example.com,2026-03-07 16:06:32,877,605,Product 605,Home Goods,6,98.51,591.0600000000001
2228,1101,1,Customer 1,customer1@example.com,2026-03-07 16:15:16,932,5092,Product 5092,Books,4,75.39,301.56
2229,1102,1,Customer 1,customer1@example.com,2026-03-07 16:24:01,501,4859,Product 4859,Home Goods,7,27.32,191.24
2230,1102,1,Customer 1,customer1@example.com,2026-03-07 16:24:01,501,6329,Product 6329,Home Goods,2,60.33,120.66
2231,1102,1,Customer 1,customer1@example.com,2026-03-07 16:24:01,501,8285,Product 8285,Home Goods,1,78.41,78.41
2232,1103,1,Customer 1,customer1@example.com,2026-03-07 16:32:45,896,4073,Product 4073,Home Goods,3,14.86,44.58
2233,1104,1,Customer 1,customer1@example.com,2026-03-07 16:41:30,112,5803,Product 5803,Books,7,66.78,467.46000000000004
2234,1105,1,Customer 1,customer1@example.com,2026-03-07 16:50:14,1075,9099,Product 9099,Electronics,8,90.95,727.6
2235,1105,1,Customer 1,customer1@example.com,2026-03-07 16:50:14,1075,9563,Product 9563,Home Goods,7,8.59,60.129999999999995
2236,1105,1,Customer 1,customer1@example.com,2026-03-07 16:50:14,1075,4263,Product 4263,Electronics,7,67.7,473.90000000000003
2237,1106,1,Customer 1,customer1@example.com,2026-03-07 16:58:59,226,6502,Product 6502,Books,9,3.32,29.88
2238,1107,1,Customer 1,customer1@example.com,2026-03-07 17:07:43,504,5976,Product 5976,Electronics,3,46.41,139.23
2239,1107,1,Customer 1,customer1@example.com,2026-03-07 17:07:43,504,6274,Product 6274,Books,6,4.77,28.619999999999997
2240,1107,1,Customer 1,customer1@example.com,2026-03-07 17:07:43,504,2508,Product 2508,Electronics,7,89.24,624.68
2241,1108,1,Customer 1,customer1@example.com,2026-03-07 17:16:28,430,9435,Product 9435,Electronics,6,16.84,101.03999999999999
2242,1108,1,Customer 1,customer1@example.com,2026-03-07 17:16:28,430,1754,Product 1754,Home Goods,9,78.78,709.02
2243,1108,1,Customer 1,customer1@example.com,2026-03-07 17:16:28,430,7498,Product 7498,Books,4,24.92,99.68
2244,1109,1,Customer 1,customer1@example.com,2026-03-07 17:25:12,769,7755,Product 7755,Electronics,5,55.32,276.6
2245,1109,1,Customer 1,customer1@example.com,2026-03-07 17:25:12,769,4746,Product 4746,Electronics,6,94.93,569.58
2246,1110,1,Customer 1,customer1@example.com,2026-03-07 17:33:57,1055,3567,Product 3567,Electronics,2,78.2,156.4
2247,1111,1,Customer 1,customer1@example.com,2026-03-07 17:42:41,292,6891,Product 6891,Electronics,5,49.47,247.35
2248,1112,1,Customer 1,customer1@example.com,2026-03-07 17:51:26,1038,5281,Product 5281,Books,10,63.66,636.5999999999999
2249,1112,1,Customer 1,customer1@example.com,2026-03-07 17:51:26,1038,73,Product 73,Books,9,54.16,487.43999999999994
2250,1113,1,Customer 1,customer1@example.com,2026-03-07 18:00:10,150,9146,Product 9146,Home Goods,7,84.3,590.1
2251,1113,1,Customer 1,customer1@example.com,2026-03-07 18:00:10,150,378,Product 378,Electronics,5,99.02,495.09999999999997
2252,1113,1,Customer 1,customer1@example.com,2026-03-07 18:00:10,150,5289,Product 5289,Electronics,10,2.22,22.200000000000003
2253,1114,1,Customer 1,customer1@example.com,2026-03-07 18:08:55,613,361,Product 361,Books,3,73.09,219.27
2254,1114,1,Customer 1,customer1@example.com,2026-03-07 18:08:55,613,666,Product 666,Electronics,3,78.02,234.06
2255,1115,1,Customer 1,customer1@example.com,2026-03-07 18:17:39,988,8166,Product 8166,Electronics,5,34.22,171.1
2256,1116,1,Customer 1,customer1@example.com,2026-03-07 18:26:24,541,1341,Product 1341,Electronics,9,95.3,857.6999999999999
2257,1116,1,Customer 1,customer1@example.com,2026-03-07 18:26:24,541,556,Product 556,Books,9,55.48,499.32
2258,1117,1,Customer 1,customer1@example.com,2026-03-07 18:35:08,993,6181,Product 6181,Books,6,75.97,455.82
2259,1118,1,Customer 1,customer1@example.com,2026-03-07 18:43:52,369,9950,Product 9950,Home Goods,5,85.22,426.1
2260,1119,1,Customer 1,customer1@example.com,2026-03-07 18:52:37,401,7955,Product 7955,Home Goods,7,62.43,437.01
2261,1119,1,Customer 1,customer1@example.com,2026-03-07 18:52:37,401,4725,Product 4725,Electronics,9,44.84,403.56000000000006
2262,1119,1,Customer 1,customer1@example.com,2026-03-07 18:52:37,401,7987,Product 7987,Books,8,99.86,798.88
2263,1120,1,Customer 1,customer1@example.com,2026-03-07 19:01:21,995,2810,Product 2810,Home Goods,3,33.88,101.64000000000001
2264,1120,1,Customer 1,customer1@example.com,2026-03-07 19:01:21,995,5244,Product 5244,Electronics,6,17.16,102.96000000000001
2265,1120,1,Customer 1,customer1@example.com,2026-03-07 19:01:21,995,3388,Product 3388,Books,1,27.52,27.52
2266,1121,1,Customer 1,customer1@example.com,2026-03-07 19:10:06,1070,4948,Product 4948,Books,3,75.45,226.35000000000002
2267,1122,1,Customer 1,customer1@example.com,2026-03-07 19:18:50,623,9657,Product 9657,Electronics,9,78.97,710.73
2268,1122,1,Customer 1,customer1@example.com,2026-03-07 19:18:50,623,6874,Product 6874,Books,5,59.28,296.4
2269,1123,1,Customer 1,customer1@example.com,2026-03-07 19:27:35,545,5391,Product 5391,Electronics,8,40.89,327.12
2270,1124,1,Customer 1,customer1@example.com,2026-03-07 19:36:19,808,1332,Product 1332,Electronics,2,74.1,148.2
2271,1124,1,Customer 1,customer1@example.com,2026-03-07 19:36:19,808,5309,Product 5309,Home Goods,3,28.97,86.91
2272,1124,1,Customer 1,customer1@example.com,2026-03-07 19:36:19,808,6211,Product 6211,Books,9,7.74,69.66
2273,1125,1,Customer 1,customer1@example.com,2026-03-07 19:45:04,454,9003,Product 9003,Electronics,9,9.54,85.85999999999999
2274,1125,1,Customer 1,customer1@example.com,2026-03-07 19:45:04,454,2806,Product 2806,Books,6,51.25,307.5
2275,1125,1,Customer 1,customer1@example.com,2026-03-07 19:45:04,454,4184,Product 4184,Home Goods,7,98.68,690.76
2276,1126,1,Customer 1,customer1@example.com,2026-03-07 19:53:48,923,2925,Product 2925,Electronics,3,46.8,140.39999999999998
2277,1126,1,Customer 1,customer1@example.com,2026-03-07 19:53:48,923,314,Product 314,Home Goods,4,74.65,298.6
2278,1126,1,Customer 1,customer1@example.com,2026-03-07 19:53:48,923,7158,Product 7158,Electronics,7,24.68,172.76
2279,1127,1,Customer 1,customer1@example.com,2026-03-07 20:02:33,1062,5978,Product 5978,Home Goods,3,36.63,109.89000000000001
2280,1127,1,Customer 1,customer1@example.com,2026-03-07 20:02:33,1062,9236,Product 9236,Home Goods,5,36.48,182.39999999999998
2281,1128,1,Customer 1,customer1@example.com,2026-03-07 20:11:17,303,4779,Product 4779,Electronics,10,61.85,618.5
2282,1128,1,Customer 1,customer1@example.com,2026-03-07 20:11:17,303,3658,Product 3658,Books,8,30.27,242.16
2283,1128,1,Customer 1,customer1@example.com,2026-03-07 20:11:17,303,5793,Product 5793,Electronics,1,62.15,62.15
2284,1129,1,Customer 1,customer1@example.com,2026-03-07 20:20:02,706,9231,Product 9231,Electronics,8,100.13,801.04
2285,1129,1,Customer 1,customer1@example.com,2026-03-07 20:20:02,706,7633,Product 7633,Books,8,73.38,587.04
2286,1130,1,Customer 1,customer1@example.com,2026-03-07 20:28:46,240,1551,Product 1551,Electronics,8,61.86,494.88
2287,1131,1,Customer 1,customer1@example.com,2026-03-07 20:37:31,845,4937,Product 4937,Home Goods,5,50.88,254.4
2288,1131,1,Customer 1,customer1@example.com,2026-03-07 20:37:31,845,8873,Product 8873,Home Goods,7,14.55,101.85000000000001
2289,1131,1,Customer 1,customer1@example.com,2026-03-07 20:37:31,845,5464,Product 5464,Books,2,30.56,61.12
2290,1132,1,Customer 1,customer1@example.com,2026-03-07 20:46:15,567,452,Product 452,Home Goods,5,43.25,216.25
2291,1133,1,Customer 1,customer1@example.com,2026-03-07 20:55:00,289,4650,Product 4650,Electronics,7,4.25,29.75
2292,1134,1,Customer 1,customer1@example.com,2026-03-07 21:03:44,376,767,Product 767,Home Goods,1,52.09,52.09
2293,1135,1,Customer 1,customer1@example.com,2026-03-07 21:12:28,136,5468,Product 5468,Home Goods,1,79.26,79.26
2294,1135,1,Customer 1,customer1@example.com,2026-03-07 21:12:28,136,5466,Product 5466,Electronics,1,89.23,89.23
2295,1135,1,Customer 1,customer1@example.com,2026-03-07 21:12:28,136,1091,Product 1091,Home Goods,3,76.59,229.77
2296,1136,1,Customer 1,customer1@example.com,2026-03-07 21:21:13,204,8189,Product 8189,Home Goods,5,77.77,388.84999999999997
